id,name,neighbourhood_cleansed,latitude,longitude,room_type,minimum_maximum_nights,license,Illegal,,,
39949648,"Furnished 2BR in Nob Hill, Parking + Pet-Friendly",Russian Hill,37.79683,-122.41525,Entire home/apt,1125,,illegal,,,
39949743,Newly Remodeled Victorian Unit,Haight Ashbury,37.76961,-122.43614,Entire home/apt,1125,STR-0003205,legal,,,
39952962,Studio steps from the ocean,Outer Richmond,37.77327,-122.5093,Entire home/apt,15,CITY REGISTRATION PENDING,legal,,,
39981331,Live like a San Franciscan,Inner Sunset,37.76529,-122.47144,Entire home/apt,7,STR-0004032,legal,,,
39988112,Castro on Collingwood,Castro/Upper Market,37.75754,-122.43604,Entire home/apt,30,STR-0009085,legal,,,
39988856,Cow Hollow/Marina Penthouse with Parking!,Marina,37.79966,-122.42743,Entire home/apt,1125,,illegal,,,
39989334,1BR on quiet street in the heart of the Mission,Mission,37.76352,-122.42273,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40003315,"2 BR, 2 BA Condo in South Beach w Rooftop Deck",South of Market,37.78205,-122.39149,Entire home/apt,120,,illegal,,,
40008524,"Renovated 1BR, 1BA Condo in Pacific Heights",Pacific Heights,37.7948,-122.42386,Entire home/apt,1125,,illegal,,,
40009905,Bernal Vista,Bernal Heights,37.74661,-122.40646,Entire home/apt,28,STR-0004159,legal,,,
40015534,★ Modern City Suite ★ SF Clean Private 2Bdrm/1Bath,Bayview,37.73515,-122.39135,Entire home/apt,14,CITY REGISTRATION PENDING,legal,,,
40017737,"1UCSF-Cole valley beautiful, classic 1 Bdrm studio",Haight Ashbury,37.7642,-122.44816,Entire home/apt,180,,illegal,,,
40028904,"Top Floor Victorian 3BR Apt, Central & Spacious",Western Addition,37.7705,-122.42676,Entire home/apt,1125,STR-0004190,legal,,,
40042056,FiDi Heights View,Financial District,37.79176,-122.39873,Entire home/apt,180,,illegal,,,
40042488,Sunset By The Beach,Outer Sunset,37.74921,-122.50381,Entire home/apt,1125,STR-0004105,legal,,,
40065687,Sonder | Duboce Apartments | Warm 1BR + Rooftop,Castro/Upper Market,37.76771,-122.42888,Entire home/apt,365,,illegal,,,
40076018,"Mod Rincon Hill Studio w/ Gym, BBQ, W/D, nr. SV. by Blueground",South of Market,37.78726,-122.39272,Entire home/apt,1125,,illegal,,,
40078710,"Lux Rincon Hill Studio w/ Gym, BBQ, nr. Bay Bridge, by Blueground",South of Market,37.78726,-122.39272,Entire home/apt,1125,,illegal,,,
40080668,"Airy Dogpatch 1BR w/ Gym, Rooftop, walk to Chase Center, by Blueground",Potrero Hill,37.75903,-122.39169,Entire home/apt,1125,,illegal,,,
40085065,Sonder | Duboce Apartments | Classic 1BR + Rooftop,Castro/Upper Market,37.76712,-122.43072,Entire home/apt,365,,illegal,,,
40085319,Sonder | Duboce Apartments | Serene 1BR + Rooftop,Castro/Upper Market,37.76847,-122.42905,Entire home/apt,365,,illegal,,,
40086927,★Russian Hill Jr 1 bedroom apartment,Russian Hill,37.79862,-122.41207,Entire home/apt,1125,,illegal,,,
40095558,Large Modern 2 BR Victorian Apt in Lower Haight,Western Addition,37.77362,-122.43389,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40117432,1 Bedroom Garden Oasis Steps from Haight St,Haight Ashbury,37.76941,-122.44861,Entire home/apt,10,CITY REGISTRATION PENDING,legal,,,
40124810,"Lux Lower Nob Hill 1BR w/ Roofdeck, nr. Union Sq., by Blueground",Downtown/Civic Center,37.78728,-122.41518,Entire home/apt,1125,,illegal,,,
40132094,"Mod Lower Nob Hill Studio w/ Roofdeck, nr. Union Sq., by Blueground",Downtown/Civic Center,37.78728,-122.41518,Entire home/apt,1125,,illegal,,,
40136119,Luxurious one-bedroom Pac Heights garden apartment,Pacific Heights,37.78817,-122.44324,Entire home/apt,1125,,illegal,,,
40137018,Remodeled SOMA Condo w Rooftop Deck,South of Market,37.77721,-122.4089,Entire home/apt,1125,,illegal,,,
40156382,Luxurious Dolores Park Beauty with Private Garden!,Castro/Upper Market,37.7607,-122.42672,Entire home/apt,1125,,illegal,,,
40165117,Beautiful Spacious apartment in Noe Valley,Noe Valley,37.75549,-122.4262,Entire home/apt,1125,,illegal,,,
40179404,Big studio w patio & parking in a luxury building,Nob Hill,37.79052,-122.4134,Entire home/apt,1125,,illegal,,,
40201638,"Delightful, Stylish 2 bdrm Dolores Park Apartment!",Castro/Upper Market,37.76087,-122.42607,Entire home/apt,1125,,illegal,,,
40201769,Private Russian Hill Bungalow w/ Garden + Parking,Russian Hill,37.7976,-122.41878,Entire home/apt,1125,STR-0004063,legal,,,
40203914,Landing | Mission Bay Living at its Finest!,South of Market,37.77402,-122.39233,Entire home/apt,1125,,illegal,,,
40204114,Landing | Stylish Apartment in Hayes Valley,Western Addition,37.77409,-122.42504,Entire home/apt,1125,,illegal,,,
40204885,Luxury Water View Apartment | Mission Bay,Potrero Hill,37.76533,-122.3906,Entire home/apt,1125,,illegal,,,
40207461,FIDI Heights,Financial District,37.79252,-122.39773,Entire home/apt,182,,illegal,,,
40212137,"30 Days in SF, on the Waterfront",South of Market,37.78822,-122.39133,Entire home/apt,90,,legal,,,
40236132,Fascinating Vistas! Sunny Modern & Chic Apt in SF,Mission,37.7591,-122.41625,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40265991,Relax on the Deck enjoy Beautiful Yard & Flat,Mission,37.76201,-122.40759,Entire home/apt,29,CITY REGISTRATION PENDING,legal,,,
40268500,San Francisco with Amazing Views!,West of Twin Peaks,37.74019,-122.44814,Entire home/apt,5,1104125,legal,,,
40274251,"Lux SoMa 1BR w/ Gym, Roofdeck, W/D, nr. BART & Muni by Blueground",South of Market,37.78056,-122.40426,Entire home/apt,1125,,illegal,,,
40275337,"Ideal SoMa 1BR w/ Gym, Roofdeck, W/D, nr. Muni & BART by Blueground",South of Market,37.78014,-122.40383,Entire home/apt,1125,,illegal,,,
40276509,"Mod SoMa 2BR w/ Gym, Roofdeck, W/D, nr. Muni & BART by Blueground",South of Market,37.78056,-122.40426,Entire home/apt,1125,,illegal,,,
40277323,"Hip Rincon Hill 1BR w/ Gym, Rooftop, Hot Tub, nr. SV. by Blueground",Financial District,37.78726,-122.39632,Entire home/apt,1125,,illegal,,,
40287860,Heron,South of Market,37.77568,-122.4102,Entire home/apt,365,,illegal,,,
40291072,Explore San Francisco From an Edwardian-Style Home,Western Addition,37.77462,-122.42312,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40306940,The Serenity Suite - Brand New,Inner Richmond,37.78273,-122.47633,Entire home/apt,29,STR-0004173,legal,,,
40312754,Cozy place with 2 Master suite ,Bayview,37.72872,-122.38561,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40325301,Upper Level in a charming  San Francisco home,West of Twin Peaks,37.74582,-122.46095,Entire home/apt,30,,legal,,,
40332088,Luxurious SF Lake Tennis Pool Spa Retreat,Lakeshore,37.70893,-122.48478,Entire home/apt,1125,,illegal,,,
40358803,"Bright 2BR w/ Gym, Rooftop, near (Hidden by Airbnb) & (Hidden by Airbnb) , by Blueground",Financial District,37.78726,-122.39632,Entire home/apt,1125,,illegal,,,
40363756,"Lux Hayes Valley 2BR w/ Gym, Roofdeck, nr. Muni by Blueground",Western Addition,37.77528,-122.42525,Entire home/apt,1125,,illegal,,,
40383207,Stunning Newly Renovated 1 bed 1 ba in Mission SF,Mission,37.75041,-122.41534,Entire home/apt,1125,,illegal,,,
40394898,"Mod Mission Bay Studio w/ Gym, Spa, BBQ. nr. Muni by Blueground",South of Market,37.77985,-122.39266,Entire home/apt,1125,,illegal,,,
40415075,Modern Apt + Balcony in Noe Valley San Francisco,Mission,37.75569,-122.42485,Entire home/apt,1125,,illegal,,,
40418475,"Charming 1BR in Heart of City, 10 min walk to FiDi",Downtown/Civic Center,37.78524,-122.41424,Entire home/apt,1125,,illegal,,,
40424118,"Upscale 2BR/2BA near UCSF, Oracle Park & Caltrain",Potrero Hill,37.76097,-122.39005,Entire home/apt,1125,,illegal,,,
40424399,"Upscale 3BR/2BA near UCSF, Oracle Park & Caltrain",Potrero Hill,37.76251,-122.38913,Entire home/apt,1125,,illegal,,,
40425396,"Furnished, Pet-Friendly 1BR in Chinatown",Chinatown,37.79425,-122.40838,Entire home/apt,1125,,illegal,,,
40441690,"Lux Hayes Valley 1BR w/ Gym, Rooftop, W/D, nr. Muni, by Blueground",Western Addition,37.77528,-122.42525,Entire home/apt,1125,,illegal,,,
40442558,"Airy Russian Hill 2BR w/ City View, nr. Restaurants by Blueground",Nob Hill,37.79672,-122.41444,Entire home/apt,1125,,illegal,,,
40442979,"Lux Mission Bay 1BR w/ Gym, Courtyard, BBQ, nr. Muni, by Blueground",South of Market,37.77269,-122.3909,Entire home/apt,1125,,illegal,,,
40443010,"Mod Mission Bay 1BR w/ Gym, BBQ, Courtyard, nr. Muni by Blueground",South of Market,37.77269,-122.3909,Entire home/apt,1125,,illegal,,,
40472739,Entire place 1b1b at SoMa SF Downtown,Financial District,37.78549,-122.39756,Entire home/apt,1125,,illegal,,,
40507758,Jaw Dropping Views of San Francisco Skyline,Bernal Heights,37.74525,-122.41249,Entire home/apt,7,CITY REGISTRATION PENDING,legal,,,
40511914,Outer Sunset beach bungalow,Outer Sunset,37.74619,-122.50388,Entire home/apt,30,CITY REGISTRATION PENDING,legal,,,
40512834,Modern San Francisco Home with Garden,Potrero Hill,37.76281,-122.39573,Entire home/apt,1125,,illegal,,,
40516531,"Sunny, Quiet and Modern Loft (Furnished Sublet)",South of Market,37.78027,-122.39637,Entire home/apt,1125,,illegal,,,
40538518,Spacious Russian Hill 1 Bedroom Russian with View,Russian Hill,37.79912,-122.42363,Entire home/apt,180,,illegal,,,
40544136,Entire apartment in Pacific Heights/beautiful view,Pacific Heights,37.79017,-122.43869,Entire home/apt,180,,illegal,,,
40547706,Welcome onboard a beautiful Sailboat!,Treasure Island/YBI,37.81704,-122.36999,Entire home/apt,45,,legal,,,
40554424,NEW!! Quiet Cozy 3B2B/ Mission St,Crocker Amazon,37.71007,-122.44828,Entire home/apt,28,CITY REGISTRATION PENDING,legal,,,
40562076,Beautiful Nob Hill Victorian in Central SF,Nob Hill,37.79259,-122.4147,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40565925,"Steps to Noe Valley, Cozy one bedroom apartment",Noe Valley,37.75283,-122.42983,Entire home/apt,26,CITY REGISTRATION PENDING,legal,,,
40566018,Sea Cliff Abode,Seacliff,37.78709,-122.48903,Entire home/apt,365,1108464,illegal,,,
40572183,Charming 1925 Merced Heights Home Guest Suite,Ocean View,37.71994,-122.4669,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40603328,"Mod Rincon Hill 1BR w/ Gym, Rooftop, walk to (Hidden by Airbnb) by Blueground",Financial District,37.78726,-122.39632,Entire home/apt,1125,,illegal,,,
40614039,"Furnished 2BR in San Francisco, Gym + Rooftop",South of Market,37.77255,-122.41021,Entire home/apt,1125,,illegal,,,
40614730,"Lovely 2BR in San Francisco, Gym + Rooftop",South of Market,37.77302,-122.40899,Entire home/apt,1125,,illegal,,,
40614808,Newly renovated Spacious in Central San Francisco,West of Twin Peaks,37.74214,-122.44992,Entire home/apt,1125,1111884,illegal,,,
40625830,"Waterfront South Beach Studio w/ 3 Pools, 2 mins to Muni, by Blueground (SFO 262)",South of Market,37.7854,-122.38884,Entire home/apt,1125,,illegal,,,
40625876,"Crisp South Beach 1BR w/ 3 Pools, 2 mins to Muni, by Blueground",South of Market,37.78483,-122.38992,Entire home/apt,1125,,illegal,,,
40633611,"Mod Rincon Hill 2BR w/ Parking, Rooftop, nr. (Hidden by Airbnb) by Blueground",Financial District,37.78663,-122.39916,Entire home/apt,1125,,illegal,,,
40637340,"Cozy 2BR in San Francisco, Rooftop + Pet-Friendly",South of Market,37.77392,-122.4089,Entire home/apt,1125,,illegal,,,
40637431,"Furnished 2BR in San Francisco, Gym + Pet-Friendly",South of Market,37.77425,-122.40899,Entire home/apt,1125,,illegal,,,
40643640,(B) Modern Chic Design Airbnb HQ Apartment,South of Market,37.77246,-122.40227,Entire home/apt,1125,1106166,illegal,,,
40656338,Russian Hill Penthouse,Russian Hill,37.79831,-122.4138,Entire home/apt,365,CITY REGISTRATION PENDING,illegal,,,
40659044,"Modern, sophisticated home in the heart of Mission",Mission,37.76295,-122.42436,Entire home/apt,1125,,illegal,,,
40693560,Spacious Private Suite ⭐️ Parks/Boating/Golf,Lakeshore,37.7335,-122.48162,Entire home/apt,21,STR-0001533,legal,,,
40707225,Remodeled Downtown Efficiency Studio,Downtown/Civic Center,37.78514,-122.4159,Entire home/apt,1125,,illegal,,,
40707679,Stylish home in the heart of Mission District,Mission,37.76316,-122.4242,Entire home/apt,1125,STR-0002064,legal,,,
40723160,"Sleek SoMa 1BR w/ Gym, Roofdeck, W/D, nr. Muni & BART, by Blueground",South of Market,37.78014,-122.40383,Entire home/apt,1125,,illegal,,,
40728398,Entire Modern Apt.  UCSF Mission Bay,South of Market,37.76826,-122.39064,Entire home/apt,36,,legal,,,
40736357,"Nob Hill Gem, Steps From Cafes & Restaurants",Nob Hill,37.79406,-122.41692,Entire home/apt,140,,illegal,,,
40736839,Nob Hill Cottage,Nob Hill,37.79581,-122.41674,Entire home/apt,140,,illegal,,,
40739184,"Beautiful, Spacious 2BR Entire Apt In The Mission",Mission,37.74925,-122.41031,Entire home/apt,29,CITY REGISTRATION PENDING,legal,,,
40743055,"Ideal Hayes Valley 1BR w/ Rooftop, Parking, nr. Muni, by Blueground",Western Addition,37.77179,-122.42464,Entire home/apt,1125,,illegal,,,
40752677,Luxury home with spectacular Views,Inner Sunset,37.76393,-122.4551,Entire home/apt,1125,,illegal,,,
40752975,Hot spot in San Francisco,Nob Hill,37.79013,-122.42207,Entire home/apt,40,,legal,,,
40756654,Mission Lux Jr 1 BD,South of Market,37.76808,-122.40316,Entire home/apt,1125,,illegal,,,
40756831,"Hill top, ocean view, Spanish style grand home.",West of Twin Peaks,37.73179,-122.46177,Entire home/apt,730,,illegal,,,
40763935,Modern 2B/2B 15-min Drive to Union Square,Inner Richmond,37.7791,-122.44871,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40779191,Luxury Townhouse | Mission Bay | San Francisco,Potrero Hill,37.76433,-122.38977,Entire home/apt,1125,,illegal,,,
40779850,Luxury Park View Apartment | Mission Bay,Potrero Hill,37.76537,-122.38897,Entire home/apt,1125,,illegal,,,
40780683,Luxury Studio | Mission Bay San Francisco,Potrero Hill,37.76521,-122.38872,Entire home/apt,1125,,illegal,,,
40797551,"Airy SoMa Studio w/ Fitness Center, Roofdeck, walk to Muni, by Blueground",South of Market,37.77491,-122.41599,Entire home/apt,1125,,illegal,,,
40798006,"Lux Mission Dolores 2BR w/ Gym, BBQ, Courtyard, nr. Muni, by Blueground",Mission,37.76683,-122.42046,Entire home/apt,1125,,illegal,,,
40799999,"Architect-designed modern Bernal home with panoramic views, featured in Joy Luck Club.",Bernal Heights,37.74392,-122.41543,Entire home/apt,150,CITY REGISTRATION PENDING,illegal,,,
40816863,Cozy in-law suite: walk to the beach!,Seacliff,37.78388,-122.49048,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40842287,Charming Garden Apartment in Potrero Hill,Potrero Hill,37.75299,-122.40119,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40847743,"Top Floor Richmond District  2/1, Rooftop Views",Inner Richmond,37.7858,-122.46501,Entire home/apt,180,,illegal,,,
40848401,"Charming 2/2, High Walk Score, Central Richmond SF",Inner Richmond,37.78415,-122.46479,Entire home/apt,180,,illegal,,,
40873863,Top floor sunny view apartment,Nob Hill,37.79444,-122.41242,Entire home/apt,365,,illegal,,,
40900880,Breath Taking Bay View!,Marina,37.8057,-122.44753,Entire home/apt,1125,1109780,illegal,,,
40901996,Modern 2 Bdrm/2Ba Home+Parking~Ocean/Golden Gate,Outer Sunset,37.75045,-122.50152,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40903041,GOLDEN GATE RETREAT - A MODERN & CONVENIENT GEM,Inner Richmond,37.78221,-122.47276,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
40914346,Cozy spacious 2 bedroom 2 bathroom house available,Lakeshore,37.73171,-122.48994,Entire home/apt,60,,legal,,,
40937540,"Cozy SoMa 1BR w/ W/D, Gym, Roofdeck, nr. Muni & BART, by Blueground",South of Market,37.78056,-122.40426,Entire home/apt,1125,,illegal,,,
40944624,Lower Nob Hill Unit with 4 bedroom,Downtown/Civic Center,37.78723,-122.41358,Entire home/apt,1125,,illegal,,,
40969883,Modern Pet-Friendly 1BR in SoMa w/ Gym,South of Market,37.78067,-122.40374,Entire home/apt,1125,,illegal,,,
40970526,Lovely Pet-Friendly 2BR in Russian Hill,Russian Hill,37.79849,-122.41688,Entire home/apt,1125,,illegal,,,
40971583,"Lovely 1BR in San Francisco, Pet-Friendly",Potrero Hill,37.75832,-122.39541,Entire home/apt,1125,,illegal,,,
40973634,Private Getaway Suite with Separate Entrance,Outer Mission,37.72208,-122.43957,Entire home/apt,1125,STR-0003606,legal,,,
40973842,Upscale 2BR 2BATH Apt in SOMA w/ pool and gym,South of Market,37.77906,-122.39277,Entire home/apt,1125,STR-0004018,legal,,,
40982505,"⭐ Modern condo perfect for share, walk score of 99",Downtown/Civic Center,37.78825,-122.4181,Entire home/apt,1125,,illegal,,,
40984912,Bright and modern studio with great view,Bernal Heights,37.74539,-122.41069,Entire home/apt,60,,legal,,,
40990757,Nice private entire single family  house in SF.,Visitacion Valley,37.71102,-122.39951,Entire home/apt,1125,,illegal,,,
41016880,Contemporary 1BR in FiDi Near Waterfront,Financial District,37.79527,-122.39918,Entire home/apt,1125,,illegal,,,
41016932,Beautiful 1BR in FiDi Near Waterfront,Financial District,37.79629,-122.39962,Entire home/apt,1125,,illegal,,,
41017000,Stylish 1BR in FiDi Near Waterfront,Financial District,37.79579,-122.40044,Entire home/apt,1125,,illegal,,,
41017032,Furnished 1BR in FiDi Near Waterfront,Financial District,37.79666,-122.40109,Entire home/apt,1125,,illegal,,,
41017105,Furnished Studio in San Francisco Near Waterfront,Financial District,37.79724,-122.39986,Entire home/apt,1125,,illegal,,,
41017145,Modern 1BR in FiDi Near Waterfront,Financial District,37.79532,-122.3998,Entire home/apt,1125,,illegal,,,
41017181,Furnished 1BR in San Francisco Near Waterfront,Financial District,37.79745,-122.40095,Entire home/apt,1125,,illegal,,,
41047750,Cozy Home ❤️ walk to city transport+free parking☀️,Potrero Hill,37.75516,-122.39708,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
41081276,"Cute n Close to GG Bridge, Presidio, Golden Gate Park",Inner Richmond,37.78076,-122.47344,Entire home/apt,1125,CITY REGISTRATION PENDING,illegal,,,
41085205,Nob Hill Pad in Beautiful Victorian,Chinatown,37.79183,-122.4071,Entire home/apt,1125,,illegal,,,
41111652,"Best Area Spacious 1 Bed/1 Bath, Deck, Fireplace,",Pacific Heights,37.79132,-122.42913,Entire home/apt,1125,1106861,illegal,,,
41172031,"Furnished 2BR in San Francisco, Near Waterfront",Potrero Hill,37.7621,-122.38901,Entire home/apt,1125,,illegal,,,
41174175,Cozy Alamo Square Studio,Western Addition,37.77764,-122.43298,Entire home/apt,60,,legal,,,
41175068,Spacious Full family house in San Francisco,West of Twin Peaks,37.73078,-122.4588,Entire home/apt,24,CITY REGISTRATION PENDING,legal,,,
41176646,Awesome Nob Hill Studio (easy walk to financial),Chinatown,37.79222,-122.40868,Entire home/apt,1125,,illegal,,,
